"masked_pin","period","tax_type","total_turnover","total_operating_expense","total_administrative_expenses","total_financial_expenses","total_other_expenses","gross_tax"
"246c574b99912624ff82356b183999bf1f6ed78c95a873a010e54d11eaaeeae0","2024",Income Tax - Company,4164970.00,0.00,0.00,0.00,4082833.19,7163.35
"6103306f67e161167f28ee9b40ca34f0531510e16bafe26277adf2d410903a2d","2024",Income Tax - Company,73709771.00,110000.00,3887193.00,5006473.00,40840954.00,0.00
"538ea5cc28cb2bbc9cd5340eeb4e052d62510302255e109b89924bd38c603505","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,124383.00
"42f583055e44d3d7b582f064d91a4e83a25b7d2ea18dbbffee15d2c77e5a3eb1","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,103090.00
c9327dfe92a6f300dbfa39fafbf98422d87d338099a72b5769db26acb0426fda,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,75128.00
"5b77a179b1e4c8e1be303f784a7b53a038e1b5ab3d6c0618f9ffbd9682335ced","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
b4d75248523a3e0f813c19730bf5c509104a9d284063af27de7eeee2ad678e57,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"6deaf3d82b34daf220b263ff79b1805d9c9f7ac4626ef884e02dfcafd88ff2e6","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
f033225a7a2d48d10be16f5423e49f2a24f738b261d488c90d7c23b58cc64514,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"5def38b0ced51dd1ce16fafa481d5c32c2f6f86a2cd39f9d7ad31447a32f7d8c","2024",Income Tax - Resident Individual,1.00,0.00,0.00,0.00,0.00,8969.00
"1d607aecf760475bef9c5d67dbce30b816273373a42247bc48a458b3778db807","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,687630.00
"57543b819a9e7ba76251a08ed975cf8128d4f4dcd50a6de8479bff4299f1faa3","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,255490.00
ce6b18993e2c99112d868a67782aa7355dca0216302dc6562a05e1bf421db135,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,5558.00
"7b34d105b4419e6b6b5f38eef29be355a1b2accaed9687f783e37e1ff90fdd72","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
e1cb2a8b1a2d68061ad952c6a793c61ab85678e7c7382c97d42fd7bd753f6166,"2023",Income Tax - Resident Individual,12860.00,0.00,0.00,0.00,0.00,417818.00
eb48192791637eac2a06fee57823a19c85a5865073947faf004e43acc5948c48,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,712989.00
"52480c3ad15e4b080455045a66df8d1d6f77fff1424016191d894166d8fadb5d","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,508201.00
edde9a340aea1a9d273608da221e4537b268f0198a9b30a01f7216959cf06a7b,"2023",Income Tax - Resident Individual,11000.00,0.00,0.00,0.00,0.00,0.00
"507eefeb598ded0a0e64a91881753490469224696dfd4d59b3205bc3cb5dee10","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
bc39f67936ff5de5d76b6c21a713b126b1141d86eb7b2a07fafff87287f5c694,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,261714.00
"0056bce05c40385cf196c15b928de020a9dbb6538eabcb899575f285d548466f","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,171077.00
"3b62c52572b5b2e9ef981b4bf2bcc770e1621d12e799b4c7579797e2a0e3ab4a","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"0017e84c33d9c5a28148f3689f6228dca5b62d16935c9dd8f3a9d3b7e041bba6","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"0014071bebbb69e2a58460ffe65e40ecc7f4cc355fc57f4974bfb2ac02146283","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,125793.00
"000667c16d9d05a2ad16537b25856ece62898fca582435510eaed5eb10c6643f","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"0014071bebbb69e2a58460ffe65e40ecc7f4cc355fc57f4974bfb2ac02146283","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,144928.00
"0017e84c33d9c5a28148f3689f6228dca5b62d16935c9dd8f3a9d3b7e041bba6","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
def670b4a2b7fdd7c53b2f4771ea9bde6ac1277a855ee9c92723367b9d2bfaea,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
e702b5a8e27fd2bf9cf1ed24c623e4c6cc5f51f987fb8fa26046147b27130c42,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,74767.00
"6536c7af6868ac43eea53e45e7dbbcba954c6f30449821211bd3712471dbbd55","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,530887.00
dc9404d49cdb0d815c93e704ee1c7a06f9e666797c5f653086d7114c750ec7c5,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"5399079b468fe02e992687885f11cf5516292744a2f38a34eb081caba81eb009","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
f9b00e8d249eeac7d942112afc350dfc6704870fc39c2fcb41a1f07e7b64e3cd,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,20201.00
aabcfcb9e4ee6f00cbc54ab1a83944ff3aa46ca577066cd3671932a698b733db,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,157862.00
"5304ec3962390ac0fe3f5b7fa154d7faf5315503a6216b69e3e215f1ee933afb","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"362df34300e70a18cc1db8b8c1e4899489fc61209d4ac248c6e858f0ae06e106","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
d055b408bda652b45243eeb92f9b527584d9500b0cf44c426323956bdc06e13a,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"1275ec6e422e32cecf85b3f7856ee4722a9a27a0c0e47feedad144240fa8021e","2024",Income Tax - Resident Individual,29863.00,0.00,0.00,0.00,0.00,0.00
"5f035a96a166f0adfedbfc695cbc6061472d31e6b748cc38d5698b3c32f5a6aa","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
b84ce0dc70686b23840f4b9588d98546aa582a1b2a3b983102134b32bda85ba9,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,279949.00
d1cee062163b0e514914240a204d9089bdc23672b8161dc493fa8ccc2df5290d,"2023",Income Tax - Company,48845020.00,0.00,0.00,0.00,2370103.00,23841.90
"5552b6144a4594aceef31c97f70fad97241466cefaed441b107bc49d13de00eb","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,252408.00
"06ac0be9039aca65cce6b91afcc20a9b4df13b049cdf832b317f43947c4cbe95","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,162211.00
"8fa20f6b862c1b2bfb4c5227eeab016887458b455f004a18703afd6f2f4b1f2f","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,134924.00
"808715b9f7c51607c02a28fdb92880f68186ed872a0bda28d0e4b24a713c691d","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,170243.00
"5db7eca78c5034a05c77c4fc33301849dc412edd4eeacfb6d943de23efc5b648","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
eb22cf7b49b156b29de1697181ec49afc7b5925bed2a04543f12867917d2e3ec,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"00189b5b10210fa669447be40c101338732dc7688095425d283b8e0154344f0c","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"000f67cb23f995f4c037b80588e2f9b3ee7d2f28f501e629b0e81211e7af4858","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"00177cfc40f979a35449d5ce3259df8bc83ab24a71cfda59f47311267bf15b21","2024",Income Tax - Resident Individual,65000.00,0.00,0.00,0.00,0.00,0.00
"0010a2a7a15d941e9fd6b7abd6ab16a4af064f30de70a84a416be8197e0714e0","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"000df4885b996877a413a16640df998fb145f2d5623e9bc0ff66ca279cb0dcb9","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,18455.00
cd16421e15b7d0b97c51ce08c26ac7726d6547d635191bb13a1132c0e18ddb97,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,63416.00
"9808eaffda34b997fb1cc01883b54246a70f4c485dbeaa5c861cf51575922b94","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,18601.00
"9feeb3282064db46315d60d41f647a216f4f2b596fcf4f591945555a0f9cb95c","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
e04d10e6fa7e3170fd140d2a91870094c9e792125f987bb58af029532a8f5526,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,212598.00
"5caad108150a5079031b9c1a442a6355c97a5f36eb739014cae0e57192559ff7","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
eeba332205f919a7b14779d2d06f738172f655b2daa5812862e53624f59a97c0,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,88517.00
"30397a9f0fe9373c8abae9f70777a3b9d13eeffbcda327ce7060c283cf7f3e6e","2024",Income Tax - Resident Individual,5666298.00,13450.00,0.00,0.00,201583.00,1767.00
a75d19af38c63dc803a1e27a49371e3bde4fb19ec44c8667d4538455d7615a77,"2023",Income Tax - Company,8863609.00,0.00,42860.00,4156.00,769446.00,0.00
"94922d14c3cd5758d87cce1d18cff9bb60fcb04fbb20b78801e2cf66b7234aa0","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"2672abd5e8a23d2dbbe10cea670116737eac94aab8e073ab0ec2ef46bfe33c6b","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,341212.00
"432c975964f1a9378684ff9d642171e270a5bb8ce9a41dae6d7397d6fe5458a0","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,3553.00
"67eab3030e20c1967b4c80e42fbdbe89176e01da9a44fa8780fe398bf5de02a1","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
dee1fab1b3b373d1fa45060d6e10c4402231c6686b0eb6d962649c2fff337f22,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,243427.00
"497b22f14220a5269068c3ca15c3c1d9c92c21c2ff81e434cb24b65de8f83845","2024",Income Tax - Company,2087081.00,391213.00,52125.00,10950.00,1509997.00,36838.80
c92c0f01606644b3719f922e943650578f8392dd978abfa13b8ec260c2578c25,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"4c4fd0ea1f872484f8a3e121a3eaf7953bf0a26f09f01d0c0cd87d4802fc55a2","2023",Income Tax - Resident Individual,776727.84,0.00,0.00,0.00,854464.50,0.00
bed86aa553064c89d05c107d76a511bdef19a5d4a9630133a12aa08a6a5acb8b,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"70371709cb4c7d7d2c4067e198f45f77655efce823d0e078d78b97583770a39e","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,183455.00
"228e666fd65216e37946012ea939739cd79f15b55fee83a3e33ec643f82eb9d1","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"94d68d3e6b1ea760c29a810365cd0e916b700ec58d6f51ce757d32a415b12d3b","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"000879571cf59678d2b3c74d9b810af3d1db96916d5d8a32fbaf8079d728a8bf","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,198775.00
"000879571cf59678d2b3c74d9b810af3d1db96916d5d8a32fbaf8079d728a8bf","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,179703.00
"001ac2df99fbe38853643d1af863f7d243b1c6db8a8824830ca7fd742095de1a","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,59536.00
"001517132f35f3ae31dac0b805abad8aca699b0a5db8cba21acf1b15dd2f0898","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,160276.00
"0013561173b14845e34c4cb8d41bec4698c133ce03b68da2a5bb62e867eeeb2b","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"001517132f35f3ae31dac0b805abad8aca699b0a5db8cba21acf1b15dd2f0898","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,124720.00
"000c62409edfc214f17a76cf9edcfd41390357a70a9337711b25d80f7b8722ab","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"000a24ff2886f3ecedc049ac3e0ffab136b278a8dfc72b43b049dd83cfe4ee42","2023",Income Tax - Company,0.00,0.00,0.00,0.00,1037545.00,0.00
d02aa107583d0753b06b2432cd000e9ed996ac86fd2042749b65a74becf63748,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"703479014ef27c51514b86777d08f80fb5a7d3463d597626d039f879a42cc604","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
e0dab76aae6dfdadcc1563a4e2273c5e5e5d48877fe90d76ba41cf56114073dd,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,1062905.00
c0fd3834d25106e5b7460d6674e5a5c4a99670f8a7a4f883d39b57395217961e,"2024",Income Tax - Company,13645087.45,826565.00,0.00,176579.00,0.00,197899.43
"850574af3693084da42ccc29290154762b1950c4cf8b40c9310431dd242827db","2023",Income Tax - Resident Individual,5000.00,0.00,0.00,0.00,0.00,83025.00
"92538a303771ca411516ba8b9a8e1642074cd75a5e63eb9873ff96a407ad3caa","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,94789.00
"4eedd6f538493989eaad010bd82a011f421691bc1b0b2c7a16429e48d780087f","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,300973.00
f2e075416a58187b5a150a368c1c21f9e968ae218e0521c8ab46a286846d24f2,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,88106.00
"76cb6f1a7558d3a7698158dd807b1eb11a8980b351ccf70085cb6e75a8a5c77b","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,122692.00
"73cd3f9f241d55ed3cad6d0d0ba4be0be56eeac4ab68349e63e5dcacf8ad7bdb","2023",Income Tax - Resident Individual,437320.00,62100.00,0.00,0.00,0.00,21805.00
"7b307af7446701b4e85c88d20b71213b55cc3f18e71050892e7d4043b0eb39df","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"2de221fbab93e2a5224e72df7c31ceb3e933db4c7d7d4c3e9d232417c3710c54","2023",Income Tax - Company,1499872.00,15000.00,23821.00,13544.00,799934.00,0.00
"7a4a7f605ddba02d426c04a319cc838c163e7f25d8286afe034a4235c5a11900","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"345ba5eea879aa9aa917b3bb1d40ee3f2f8272c358246b87e693cb79db4a684d","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,214383.00
"8103717a0a066a06597924e97e0365b43cc5c34bc91869a620aeb0862b1b93a8","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,239455.00
ca70aa27bff1c3c3abd439bcb7901f0c708a3e9a982d42c8f677a7a0a3951909,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,1049194.00
"93ff4eb856fd20f0c924067baed36f1c6ab7ba0dd0d3fc0bd47a9d29665bb400","2023",Income Tax - Company,2472014.00,15000.00,18674.00,8336.75,763521.00,9174.98
"000f576d4d0ddf1df7064d7771ed7704d3909c8160dac1b92f63c14709cf1658","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"000927206798c0fa84a71c9ed5bcee352e623819e875494193230fcd2ddf6bdc","2024",Income Tax - Company,2764500.00,1060489.00,6874816.00,30194.00,3005578.00,0.00
"000927206798c0fa84a71c9ed5bcee352e623819e875494193230fcd2ddf6bdc","2023",Income Tax - Company,2531589.00,976685.00,6836245.00,28629.00,2408322.00,0.00
"0017fcee75a30786fc22caa0ff1b968c788589cd6edb176f85d049dc7cc8b32d","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,178874.00
"0010adab50eb0685ccb07b900d5b1a0a59749809eb45ea9e47fe09545423b1a1","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"000a24ff2886f3ecedc049ac3e0ffab136b278a8dfc72b43b049dd83cfe4ee42","2024",Income Tax - Company,0.00,0.00,0.00,0.00,921292.00,0.00
"000ffc072ab49d1ed0c08daf3305a10cd104ac8464e8134f275be38bc8baa226","2023",Income Tax - Company,0.00,0.00,1384688.00,0.00,616895.00,0.00
"1c3c9c427cd76c547a4d0deebcb98b0481e0459f50470cf02c55039f0b6d1212","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,1512989.00
"1aaf807af65e1114903bb824dd60c9d4d1bb31106617103d32e310b6dfa9d1fc","2023",Income Tax - Resident Individual,52524.00,30000.00,0.00,2767.00,11000.00,164054.00
d47ee08349874cc68701ded248a7162f8a9be1da332c899c6f95486b93766243,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,13120.00
"481f19ce88599be8b6f2e23d5a59021248084d31aff3fac797056c75e17a93ac","2023",Income Tax - Company,1613702.00,0.00,0.00,0.00,760757.00,538.50
"3aa8c47cc249dc2fb4e862e8d2feb343d492a85d3c431254cd091ac5f6cb30ec","2024",Income Tax - Non-Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"4be48043fd0418e8c508ef89a0ec9c8cdac1847aed7fe32e214c3fd4082a48fc","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,216021.00
f7d77a2f76485163d36ef307459c23683601e0e70b136111cab921e1bc119a85,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,82458.00
a7cf9b61406a5a8e78ca26cf10a91818bada9e922db7b42fceaac86d30a13637,"2023",Income Tax - Resident Individual,698340.00,696545.00,0.00,12345.00,63000.00,32246.00
"002bac9d4015f7c561e4f03b1d480657ac9e88fcc482e5afb7460689f865a818","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,51136.00
"2c2bbe0107df10fcae9a158a3b3d269403bd4ebe8690d8c091cdb6dc697684ed","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,831900.00
"000ffc072ab49d1ed0c08daf3305a10cd104ac8464e8134f275be38bc8baa226","2024",Income Tax - Company,9026125.00,0.00,63516.00,0.00,344463.00,425208.30
"000f820347019be929b55f7212ad9f7473715031a6cebfd38be7cb74671ed134","2023",Income Tax - Company,0.00,60000.00,0.00,15370.00,0.00,0.00
"000196049b4d7bc1d0678aebc5928460c75b837a4e1d5223edcaf91648131163","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"000f820347019be929b55f7212ad9f7473715031a6cebfd38be7cb74671ed134","2024",Income Tax - Company,0.00,60000.00,0.00,8640.00,0.00,0.00
"0000095581f691126945e45a4c4785712445fcd5c7f691d67c5b35cc8bb0b8fe","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"00019b156980a2c430bb62fcd62002f25e46cdd18ffd5c44d9b910bb38075e88","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"001aeda8301d5cdd6fdbee4834500477280814be11ebceca173d6259ae7d63de","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,304895.00
b5ae9015e26921fd8e89e76bc25db708e9c7dcab049edac07f9bb4cc7893b981,"2024",Income Tax - Resident Individual,39722.00,33102.33,0.00,0.00,0.00,150934.00
"0a7c66e1b716d1bba055e3821e8d14c84b869bc1f39676174d5976c48d14af02","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,21319.00
"2b61805713c171e0aba59ba35d464474690c2a3105b6ea0414ea3fbf912de344","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
a04b0593ecbc1fa8772a539f06ba401ed0d827c9b4a41457fbb8ff6f2830ef16,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,85580.00
b56bc326b15897e500d826a2fb76030413f766d850cf4151806d3836b69339f5,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"76454f866ab51c8a73de06043c5773e4f1aa723e9da30fdb1b8491f6778cf186","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
c9a214d98131a541fdbfbbbc4dbb056524a90c75a28947675d709fb180919f16,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"1c19eddddd85b121345d2e585e3f88d3683b42274b3f4390461d066f6169a2a5","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"01ffdc6d0e6b31a04fae929c707261830bcc95dcd9a2c8b08fba2d270576e712","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
dd9ab949349f6c4c3800c365dc7a833838fdb313156f3c5369048c82ab71993e,"2023",Income Tax - Resident Individual,119700.00,0.00,0.00,0.00,0.00,908970.00
"4702f079728cb1d15b4eddf36151c7f9d373102cf55ec933e5110a63fc371614","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"4ea2b2bce6910e762bbe801f71b526eb9bae8fbfbd38666c97dcef9f242a50af","2024",Income Tax - Resident Individual,2923809.00,1308070.00,156000.00,0.00,0.00,5495021.00
"001c18ce2c412d69e909dca591c3afc057375a91224dded4b8cad314890ffae2","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"0003fe36a9d93cd9c0ce9ee23e6ce1e6508c1b3428fa1a022e928432b4c762f8","2023",Income Tax - Company,1295715.00,39363.00,201506.00,72671.00,775236.00,0.00
"00014c52f13cd34212faeb87d3363de03758410a2579b067433042c93321dcaa","2024",Income Tax - Resident Individual,1842031.00,237250.00,52300.00,0.00,78000.00,0.00
"00014c52f13cd34212faeb87d3363de03758410a2579b067433042c93321dcaa","2023",Income Tax - Resident Individual,3196800.00,656670.00,305500.00,0.00,66600.00,79501.00
"001c18ce2c412d69e909dca591c3afc057375a91224dded4b8cad314890ffae2","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"1d427aea2ab2f2a3525583d29bc5a89839e6cdfe021c3b4f1c7a76ed79382562","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"71127fb7b374fc5be69b6b6727ba91f9bf190d162fe4f003147b644d064878a5","2023",Income Tax - Resident Individual,250000.00,105000.00,0.00,0.00,0.00,4500.00
b495d0c8a45a463232795f1ea2390599ab0082e3ff5abfee44096abe4fc6f290,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,30346.00
"40cf058e6033ffc7653ea0c3b6990f8fb5319e45d8e4ad8eec59a2976316c663","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,69114.00
"2a6413da70d33b0408cd08458ac00e425e10951e29cd3e3fa87c28cc1afe2d45","2023",Income Tax - Resident Individual,2678383.03,17606.00,0.00,5634.36,470051.22,5585.00
"146d6071a848443cdf6a4454ab57a017aa4fcb9b32dc0ee87b801aaf56c4b135","2023",Income Tax - Company,1724820.00,0.00,0.00,0.00,51048.00,0.00
a63101c11b9da6f7d899261c5a4d431cee2e01144884a332520dd6b00cf2b879,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,509974.00
"44b07a68729cbefb040f415051b22da0ee24e376dd2dd5b0fb262155a8b62eed","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"586a353789c8c107b949a97533f76f59b518f56efae93fe161eb0218fa78756c","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"3c2bff0eca9eba3f31e6eb113c1a46a45633f681e7670d1d48cf1334cfc99474","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
afbec17c2d993b5391c5410327110446dd7885697cfd4f3f1d9a925835e79bb1,"2024",Income Tax - Resident Individual,331900.00,39400.00,0.00,0.00,0.00,1125.00
"70acc1466638e775ed3b51ac6f6cdaf51a6a4d715799394a9e53a555d07ada12","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"000c6e0e5a36ff57051493360931cac3a2240cab1e9ce792d67c4cc4231963af","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"0017a2d5c814f72afadf825cfc9bb6f421ab8929af4c92c70b1031c3b1ff6008","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"0003c9cfd9d8566475475f90b31bb0c987ec808d2910d7fcc05b3d8ddffa489e","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"00066b5dc4610d054291478ee64633f8a93d313517061ddd39b9a8d2d6d9de5e","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"9b09c3164b9a30a3c1ce526f700fa0069f914fa32604c7dc43d62b1cfc928acb","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
